Date,Price,log_return,cf_return_no_event,cf_price_no_event
2025-03-26,278.239990234375,-0.0008263225124260293,-0.0008263225124260293,243.99872186012132
2025-03-27,281.9700012207031,0.013316671121389569,0.013316671121389569,247.26970354906413
2025-03-28,284.0599975585937,0.007384788228781908,0.007384788228781908,249.10249701167197
2025-03-31,288.1400146484375,0.014261049112946293,0.014261049112946293,252.68041172569554
2025-04-01,287.57000732421875,-0.0019801896396476866,-0.0019801896396476866,252.18055166444722
2025-04-02,288.1600036621094,0.0020495598046479263,0.0020495598046479263,252.69794081554016
2025-04-03,286.4200134277344,-0.0060565822044141146,-0.0060565822044141146,251.17208037801294
2025-04-04,279.7200012207031,-0.02367020473214484,-0.02367020473214484,245.29659708179167
2025-04-07,273.7099914550781,-0.021719986685703737,-0.021719986685703737,240.02620190982486
2025-04-08,275.20001220703125,0.0054290299021522185,0.0054290299021522185,241.33285505740216
2025-04-09,285.3800048828125,0.036323492196158734,0.036323492196158734,250.26005922867785
2025-04-10,292.3500061035156,0.02413009288681445,0.02413009288681445,256.3723056666629
2025-04-11,297.92999267578125,0.01890679950058093,0.01890679950058093,261.26559793023216
2025-04-14,296.2300109863281,-0.005722318290653523,-0.005722318290653523,259.7748224343634
2025-04-15,297.7799987792969,0.005218738019025799,0.005218738019025799,261.1340628514745
2025-04-16,307.4700012207031,0.032022570753676,0.032022570753676,269.63157684481877
2025-04-17,306.1199951171875,-0.004400359490663115,-0.004400359490663115,268.44770761206144
2025-04-21,315.5899963378906,0.030466725196562627,0.030466725196562627,276.75229456923813
2025-04-22,311.1099853515625,-0.014297390879940051,-0.014297390879940051,272.82361072453784
2025-04-23,303.6499938964844,-0.024270798064606143,-0.024270798064606143,266.2816741086214
2025-04-24,308.07000732421875,0.014451351409752674,0.014451351409752674,270.1577439218187
2025-04-25,304.7300109863281,-0.010900878955956528,-0.010900878955956528,267.22878019961496
2025-04-28,309.07000732421875,0.014141637459613693,0.014141637459613693,271.0346801294953
2025-04-29,306.0599975585937,-0.009786658970495523,-0.009786658970495523,268.3950935805584
2025-04-30,303.7699890136719,-0.007510353244041787,-0.007510353244041787,266.3869021716275
2025-05-01,297.4599914550781,-0.02099106650379782,-0.02099106650379782,260.8534368421454
2025-05-02,297.9800109863281,0.0017466735903771576,0.0017466735903771576,261.30946079779756
2025-05-05,306.8800048828125,0.029430400577679455,0.029430400577679455,269.1141876937259
2025-05-06,315.4800109863281,0.027638515747736927,0.027638515747736927,276.65584443213896
2025-05-07,310.75,-0.015106592963135799,-0.015106592963135799,272.50792653551946
2025-05-08,304.6300048828125,-0.019890788928179075,-0.019890788928179075,267.1410812264534
2025-05-09,306.8399963378906,0.007228485693538802,0.007228485693538802,269.0791027520674
2025-05-12,298.19000244140625,-0.028595551740996136,-0.028595551740996136,261.4936099080582
2025-05-13,299.4599914550781,0.004249948759953267,0.004249948759953267,262.6073092574986
2025-05-14,293.1600036621094,-0.02126227662564288,-0.02126227662564288,257.0826218539234
2025-05-15,297.8399963378906,0.015837869719407486,0.015837869719407486,261.1866768829775
2025-05-16,294.239990234375,-0.012160689602209927,-0.012160689602209927,258.02970118294775
2025-05-19,298.0299987792969,0.012798420816745652,0.012798420816745652,261.3532969033936
2025-05-20,303.5799865722656,0.018450974483986242,0.018450974483986242,266.2202821512113
2025-05-21,305.82000732421875,0.007351594562024017,0.007351594562024017,268.184637454546
2025-05-22,303.1099853515625,-0.008900989925318167,-0.008900989925318167,265.8081210631244
2025-05-23,309.75,0.021669792905121613,0.021669792905121613,271.6309903278426
2025-05-27,304.5,-0.017094433359300068,-0.017094433359300068,267.0270752375402
2025-05-28,303.8099975585937,-0.0022685891736127415,-0.0022685891736127415,266.4219871132857
2025-05-29,305.6099853515625,0.005907233361944287,0.005907233361944287,268.00046158231606
2025-05-30,303.6000061035156,-0.006598665713002106,-0.006598665713002106,266.2378380030251
2025-06-02,311.6700134277344,0.026233913208447007,0.026233913208447007,273.3147196218483
2025-06-03,308.9100036621094,-0.008894994642019345,-0.008894994642019345,270.89436712483064
2025-06-04,310.8999938964844,0.0064213132412345815,0.0064213132412345815,272.63946161427697
2025-06-05,309.3299865722656,-0.005062672644074125,-0.005062672644074125,271.26266534535205
2025-06-06,305.17999267578125,-0.01350688232494814,-0.01350688232494814,267.62338543588777
2025-06-09,306.6199951171875,0.004707437493749117,0.004707437493749117,268.8861757158997
2025-06-10,306.7099914550781,0.00029346792267399537,0.00029346792267399537,268.9650967631543
2025-06-11,308.3699951171875,0.005397696978330561,0.005397696978330561,270.42081407933387
2025-06-12,312.20001220703125,0.01234370232269246,0.01234370232269246,273.7794947414382
2025-06-13,316.2900085449219,0.01301549409169947,0.01301549409169947,277.3661606193994
2025-06-16,311.7799987792969,-0.014361734303802328,-0.014361734303802328,273.41116975894755
2025-06-17,311.94000244140625,0.0005130624809404316,0.0005130624809404316,273.5514827636121
2025-06-18,310.260009765625,-0.00540018233840262,-0.00540018233840262,272.07823635758797
2025-06-20,310.1300048828125,-0.0004191069541604869,-0.0004191069541604869,271.9642303686749
2025-06-23,311.0799865722656,0.003058490504208936,0.003058490504208936,272.79730370878616
2025-06-24,306.19000244140625,-0.015844238391270016,-0.015844238391270016,268.50909956947135
2025-06-25,307.1199951171875,0.0030327025232496515,0.0030327025232496515,269.324643819738
2025-06-26,306.7799987792969,-0.0011076604529502278,-0.0011076604529502278,269.02648872056426
2025-06-27,301.2200012207031,-0.018289975504647085,-0.018289975504647085,264.1507255468396
2025-06-30,304.8299865722656,0.011913301279755133,0.011913301279755133,267.31645241080713
2025-07-01,307.54998779296875,0.008883435847179964,0.008883435847179964,269.70171996616637
2025-07-02,309.25,0.00551237530942954,0.00551237530942954,271.1925222240044
2025-07-03,307.1400146484375,-0.006846293882020621,-0.006846293882020621,269.3421996715519
2025-07-07,307.3699951171875,0.0007485003525817282,0.0007485003525817282,269.54387787165723
2025-07-08,304.1600036621094,-0.010498326962963742,-0.010498326962963742,266.72892013836656
